,label,left,top,width,height,HITId,AssignmentId,WorkerId,ca,no,tr,fr
7882,Object held in hand,571.0,24.0,428.0,763.0,3P4ZBJFX3Y2TQN3EQLMWK5JQ6NTWF3,3OB0CAO74LOKG8NDQEXMX7C50JYHYC,A1L3AMVT1UIZPD,truck,12,hodgepodge,19
7883,Object held in hand,729.0,141.0,450.0,607.0,3QMELQS6Z8ASZYTHQY9M30YWL986R4,34FNN24DCQ880F3IPCWD8A9FV9R5Y1,A3SSR32EZYJ8QD,truck,12,hodgepodge,25
7884,Object held in hand,728.0,301.0,392.0,241.0,3CMV9YRYQ60TKVDB5X6FQSU21N6LJ2,3CN4LGXD51NQ4WZIB7D33I31VEC4YD,A177WHL80AVLKL,truck,12,hodgepodge,31
7885,Object held in hand,284.0,68.0,1097.0,478.0,3B6F54KMS5B9TRSXZHXAYECBZ0B1SP,3QXNC7EIPMUU4799KUYLSYKX5SP09G,A3SSR32EZYJ8QD,truck,12,hodgepodge,37
7886,Object held in hand,676.0,287.0,468.0,392.0,302OLP89E26PGYG1YE03UA1WHRXACU,3GS6S824SUW81ZEOEBABHUOLBN4WNY,A17H4056SPXO80,truck,12,hodgepodge,43
7887,Object held in hand,725.0,186.0,324.0,720.0,341H3G5YG3D6NETTYQNIG2Q4HN7Z0R,3X31TUMD71LPCYV05A5BBCU2AFYL1P,A3E7ZJB271LWC4,truck,12,hodgepodge,49
7888,Object held in hand,843.0,361.0,290.0,378.0,3VDI8GSXBISOEM3R32C8OAGGPVRG88,3QL2OFSM9AHZN18JXKAA50HIJ7SCNB,AF2RVFRGP7GXX,truck,12,hodgepodge,55
7889,Object held in hand,728.0,46.0,261.0,779.0,3X2LT8FDIZHKB8TRI7GQAD24JJE8WW,3NXNZ5RS1EW8MI9T5TJU7DUKD77791,A1L5H5KX16J1LS,truck,12,hodgepodge,61
7890,Object held in hand,527.0,329.0,361.0,478.0,38RHULDVA1ED0E54RTSHN2WIMFNWIW,3AAJC4I4FKRGC4S8A02QNR1MJ5EJZI,A1L3AMVT1UIZPD,truck,12,hodgepodge,67
7891,Object held in hand,542.0,177.0,419.0,469.0,37VHPF5VZF2BXANM1GGPYJV1R30C8V,3Z3ZLGNNSMTWDYPSKJRQGR8TI573QW,A1L3AMVT1UIZPD,truck,12,hodgepodge,73
7892,Object held in hand,640.0,268.0,536.0,384.0,324N5FAHT0ARRKVN1M8XEGSH7AAKVL,3VELCLL3GOI3C6L4JZ2DGZPIDJK1F8,A1DRCYCS1YAPTR,truck,12,hodgepodge,79
7893,Object held in hand,637.0,230.0,501.0,558.0,3MQY1YVHT6JH1QTR7ZBTD8CGNI62B9,3VP0C6EFSKV4P2EIBSI76L08IV26M8,A3E7ZJB271LWC4,truck,12,hodgepodge,85
7894,Object held in hand,785.0,183.0,452.0,731.0,375VMB7D5MIER85DAYNRVE7XFZGDI3,31Z0PCVWUOER6XI73ZOBYDVW7EN7TE,A1L5H5KX16J1LS,truck,12,hodgepodge,91
7895,Object held in hand,724.0,172.0,494.0,759.0,382GHPVPIVQM1941WKFBO4B2J4P43G,3H8DHMCCWDA8KNTU03D5XEIWACVKDA,A177149MJHLHUO,truck,12,hodgepodge,97
7896,Object held in hand,557.0,232.0,650.0,561.0,36818Z1KW6C13YKI5LP217X2BEKA3W,3CFVK00FWPKKJKWXBGHS68LJIQ76L1,A177WHL80AVLKL,truck,12,hodgepodge,103
7897,Object held in hand,645.0,266.0,383.0,513.0,31YWE12TF3BV0UTYI7K6YWKGH1IX7V,33FOTY3KEQKW9U1USXCC8T4FG6WC1C,A3KQEFX15OV461,truck,12,hodgepodge,109
7898,Object held in hand,579.0,52.0,726.0,722.0,3E6L1VR4YZLVW8O8Z39SMBKDILZF6K,3WETL7AQWX77KC6U0R3NIGD2M99358,A1I66SKK9RFQSA,truck,12,hodgepodge,115
7899,Object held in hand,517.0,316.0,789.0,401.0,37SDSEDIOC1RA7DOLJR5HNCAN6781Z,32EYX73OY48GOTHBCICR8Q8YR4IURL,A2UB4DIAFXKIKU,truck,12,hodgepodge,121
7900,Object held in hand,489.0,308.0,804.0,302.0,304QEQWK0SJUOAFMWHC104J0XJ7O0H,35BLDD71IAWP3ZS2RPG9QFCGESMZVK,A72ON2HDM22OZ,truck,12,hodgepodge,127
7901,Object held in hand,414.0,263.0,862.0,308.0,3DW3BNF1HKH7WJTMSXBUOBJQCAF8VP,3A0EX8ZRNCNAPVKRQMNQBW9756WBYT,A3NPSVXD85WT0J,truck,12,hodgepodge,133
7902,Object held in hand,0.0,123.0,1280.0,625.0,3MXX6RQ9FY4T8Y9OUICI17E3O0DP49,3MB8LZR5BJSRIZHMDKBTGRQ1JKFKL6,A177149MJHLHUO,truck,13,hodgepodge,1
7903,Object held in hand,0.0,158.0,1290.0,617.0,3QREJ3J446WOVFJTNI6RR7UFGC7KL1,3YMU66OBIR7KUH2DW8BGQ751VNDGHI,A18R8GG33EVI6C,truck,13,hodgepodge,7
7904,Object held in hand,0.0,159.0,1482.0,620.0,38B7Q9C29J4MVYXVWH90CFY2FN869N,31Q0U3WYDTEQXD6Y1G41S7C1FV671F,A3NPSVXD85WT0J,truck,13,hodgepodge,13
7905,Object held in hand,0.0,53.0,1287.0,767.0,3SX4X51T938QPND4OJ9UPAVD65KOA9,3VJ40NV2QMMYR3A6KL5D9ZHRX36OTU,ADI3J1D1WQIO3,truck,13,hodgepodge,19
7906,Object held in hand,160.0,2.0,1110.0,947.0,3M0556244VJ33TU0YKV9OM6ZDBPNF3,37Q970SNZI7CGBQQPJ2CNY8X2991SM,A3NPSVXD85WT0J,truck,13,hodgepodge,25
7907,Object held in hand,462.0,0.0,723.0,1015.0,3VADEH0UIFWCAJBZKJ80ZAU92GMPSM,3EFVCAY5L781S8RL1A2DA74IKW88J3,A3PRFA3M7OSCT5,truck,13,hodgepodge,31
7908,Object held in hand,469.0,2.0,596.0,1020.0,39O6Z4JLY5WXBKUU05NM4A0J3JLXVJ,33ISQZVXPTLGWXBS8U1WPPN6K34CCJ,APV5E6BOHVUG6,truck,13,hodgepodge,37
7909,Object held in hand,467.0,0.0,888.0,869.0,307L9TDWK1R8NHE7EPU7NDH2ALLN3V,3PB5A5BD0Z5N1SW1JZP4ZUG7HKKG7J,A3PRFA3M7OSCT5,truck,13,hodgepodge,43
7910,Object held in hand,363.0,0.0,1252.0,588.0,3BDORL6HLNCHFF2I0PMPP0Q6HVNRCL,3N1FSUEFL9ZN6L4RFBQPQXT0DQBD4J,A2C7EYRPWL8B3L,truck,13,hodgepodge,49
7911,Object held in hand,613.0,0.0,1063.0,442.0,3EFNPKWBNVN52LM0DJS9C1LP2S803V,392CY0QWG5Q4EWKD7PR0HU9D5V64IZ,A1L5H5KX16J1LS,truck,13,hodgepodge,55
7912,Object held in hand,619.0,0.0,917.0,493.0,35F6NGNVNBIOJDKEDXJ99TZA45R7TJ,3ATPCQ38JC956LFZK8NUGLP1NOZYA9,A3E7ZJB271LWC4,truck,13,hodgepodge,61
7913,Object held in hand,388.0,63.0,875.0,513.0,3W5PY7V3VS6DKUKAOCV5K0WYA27JYP,3URFVVM169HPQK32MZ64UTAX0KOZU4,A3E7ZJB271LWC4,truck,13,hodgepodge,67
7914,Object held in hand,114.0,22.0,960.0,558.0,36FFXPMSUCN5ZALIUPJM6WIHJ07HOA,39LOEL67OW4Q7UPWYPAQU0NTOZD38D,A3E7ZJB271LWC4,truck,13,hodgepodge,73
7915,Object held in hand,219.0,4.0,689.0,684.0,3BC9H1KCZXBZQEK9VBEK9QQ6CYHWYY,3B4YI393VDVCAVPK22HWJZV6S98SSJ,A3S5AA4R3RIEEP,truck,13,hodgepodge,79
7916,Object held in hand,236.0,126.0,751.0,885.0,3W1K7D6QTEG771W3W6K70JMN8R3BZO,3OHYZ19UGG4TC7BXELEWEURZ9DWOAI,A3S5AA4R3RIEEP,truck,13,hodgepodge,85
7917,Object held in hand,292.0,174.0,764.0,906.0,3PGQRAZX15J6JX30B64JC1NL6LMSYG,33CID57108SLM19FSEJUZ59Z8Z83LV,A2C7EYRPWL8B3L,truck,13,hodgepodge,91
7918,Object held in hand,189.0,254.0,1035.0,826.0,34KYK9TV3U7A6PAP1EQZ4QPKLC3SB0,3Z7ISHFUH4URSNWPJW5ZY1S83U3Z8X,A17H4056SPXO80,truck,13,hodgepodge,97
7919,Object held in hand,132.0,298.0,1573.0,782.0,3U18MJKL2XLW0HAQ7I58GGLWGYWNCR,3YOH7BII0D6UE4TGRODZ30O3AJVVKG,AUIK13430ZBOH,truck,13,hodgepodge,103
7920,Object held in hand,96.0,334.0,1492.0,703.0,37OPIVELVX2GX6RHK6E451YCUJ3AH4,3ZY8KE4ISN2GP7RB4TXWZM0C9POQV4,A3E7ZJB271LWC4,truck,13,hodgepodge,109
7921,Object held in hand,414.0,453.0,1068.0,627.0,3MZ3TAMYUOM8SIOISZIB03O1U05RIL,3KIBXJ1WD9TZOKKJQCRL88UVEQWOK5,A2C7EYRPWL8B3L,truck,13,hodgepodge,115
7922,Object held in hand,547.0,792.0,640.0,283.0,3G57RS03IK4FCACI6PKGAMCODMN52E,3ZDAD0O1T5CLLCOYLCS9SC8K977XT4,A2C7EYRPWL8B3L,truck,13,hodgepodge,121
7923,Object held in hand,302.0,613.0,1280.0,467.0,3XUSYT70JW03KDOX68YLPA71T5Y0DU,3ZQIG0FLQIFL94NXG2W2RBIYXQ6WVF,A2UB4DIAFXKIKU,truck,13,hodgepodge,127
7924,Object held in hand,247.0,511.0,1467.0,569.0,37SQU136WAN9Z7T3MYIQ2DP290X114,3TXWC2NHN3PU5GTLTWH524QG0K8S9V,A38USNFPASG5WW,truck,13,hodgepodge,133
7925,Object held in hand,76.0,351.0,1515.0,729.0,3PCPFX4U53PO6Q7SECNQSG14IMBFQH,3YDGXNSEO3TBPQ80Y3F945FZ2Z148R,A3SSR32EZYJ8QD,truck,13,hodgepodge,139
7926,Object held in hand,0.0,212.0,1566.0,742.0,3HYV4299I3VQU870X7MKO7V4CFE8EL,358010RM5IS0Y4SNQ7SOTUW56SPVXK,A1H5Q9HRH4RPZU,truck,13,hodgepodge,145
7927,Object held in hand,424.0,473.0,898.0,298.0,3OND0WXMIZEJNJ8T0BGQ1KO3FYZHE4,3MRNMEIQW95J4TBCL3P6CEVBZCSDLY,A32F420NFLF032,truck,14,hodgepodge,1
7928,Object held in hand,431.0,449.0,906.0,398.0,391FPZIE5FL0CF5FQBVV52A61MUUHZ,3TUI152ZZFM03VBDXFD7SYTWKLGQ1E,A1L5H5KX16J1LS,truck,14,hodgepodge,7
7929,Object held in hand,427.0,356.0,891.0,615.0,3EKZL9T8ZBL4QLOF4KAVBWO0UMMHCB,3COPXFW7XFBH9KWK5C40X8ZLOUNPKG,A3S5AA4R3RIEEP,truck,14,hodgepodge,13
7930,Object held in hand,491.0,201.0,917.0,582.0,3PN6H8C9S7PZLQMFYAVEEGJE2RAADV,35H6S234SEZ6HVTCJT1LPJPMW0A56F,A2C7EYRPWL8B3L,truck,14,hodgepodge,19
7931,Object held in hand,544.0,362.0,373.0,377.0,3CRWSLD92N3RROMTLMZZY1QD0M4OMO,378XPAWRUGCJGL0UGQ1RUXVDX5ZIAL,A177149MJHLHUO,truck,14,hodgepodge,25
7932,Object held in hand,717.0,323.0,214.0,372.0,31KSVEGZ47RQTD8NHGMQ1UX99B2RWR,31T4R4OBOWFAKGGWHDTL93VSJS9C7M,ALOYY3E72AQ1K,truck,14,hodgepodge,31
7933,Object held in hand,655.0,315.0,325.0,426.0,38VTL6WC5DC5DV5PZARBJQDTS1D5YQ,3MMN5BL1W335SJR0SQK9ZIOO83QM36,A2PJBSDDN22XIX,truck,14,hodgepodge,37
7934,Object held in hand,290.0,295.0,463.0,436.0,3KLL7H3EHG00PUUFV1501OCPFT2VHO,3VHP9MDGRRJNZ9V2ZWRXXV89HGUFCV,A23K0YTNUJ0GKR,truck,14,hodgepodge,43
7935,Object held in hand,666.0,264.0,547.0,360.0,3O71U79SSEO6PGEMS3G8I60EXB8MSK,3A0EX8ZRNCNAPVKRQMNQBW9756MYB6,A18R8GG33EVI6C,truck,14,hodgepodge,49
7936,Object held in hand,745.0,340.0,563.0,443.0,3H781YYV7WH9SSZO05XFF3RRQSWETD,3PS7W85Z831VKG60IWMVC9M2246T97,A1L5H5KX16J1LS,truck,14,hodgepodge,55
7937,Object held in hand,588.0,292.0,651.0,515.0,309D674SI2KUZ8LT4S0ZPLL2Z9LCBU,3QRYMNZ7F2GG9IAUJ650UAHM7TXNTA,A2WPHVMLLEV5ZB,truck,14,hodgepodge,61
7938,Object held in hand,679.0,278.0,439.0,527.0,3ZQX1VYFUG4C6ZKPRLPGTJPIGHJ8OO,31Z0PCVWUOER6XI73ZOBYDVW7EUT77,A32F420NFLF032,truck,14,hodgepodge,67
7939,Object held in hand,670.0,236.0,589.0,742.0,37ZQELHER3X993MHK7ZMJCQ8ACZMN7,3MMN5BL1W335SJR0SQK9ZIOO84R3MQ,A3SSR32EZYJ8QD,truck,14,hodgepodge,73
7940,Object held in hand,473.0,1.0,944.0,1046.0,30IRMPJWE2IZYDE6S23NDJ3EM4TKRO,3OCHAWUVGSJMITYBR3EHRLLOQUZKX4,A3CFX8Z5281ASD,truck,14,hodgepodge,79
7941,Object held in hand,518.0,316.0,481.0,631.0,3J9L0X0VEILKPDC1NZM4A9XF3P09WQ,3X3OR7WPZ3Z7NYFL4VEQQMHAOLBL8G,A1L3AMVT1UIZPD,truck,14,hodgepodge,85
7942,Object held in hand,631.0,451.0,399.0,389.0,3DWGDA5PPI3PLJ91TC2F91WIY47V1Q,374TNBHA8FUXT1MG94KG6L46R6PYQK,A177149MJHLHUO,truck,14,hodgepodge,91
7943,Object held in hand,582.0,511.0,456.0,327.0,32FESTC2OKP9V7UZ4JHUUBDQOUOUCP,3NLZY2D53TODT2FHQPVQCD2AIRFQLE,A177149MJHLHUO,truck,14,hodgepodge,97
7944,Object held in hand,753.0,411.0,405.0,350.0,304QEQWK0SJUOAFMWHC104J0XJ40OQ,3D3VGR7TA4EWPZ4SXYGQLHIYERV3RJ,A3S5AA4R3RIEEP,truck,14,hodgepodge,103
7945,Object held in hand,807.0,522.0,318.0,272.0,3LVTFB9DF8HUKQ3NPWT8A11GJ1DGQJ,3T3IWE1XGAM1CFNMZYXHY4CRC4HQTX,A2PJBSDDN22XIX,truck,14,hodgepodge,109
7946,Object held in hand,761.0,475.0,410.0,367.0,3RHLQY6EEW3KJ16YP9LN1DXEAHHD4Q,3CTOC39K3BPXSUM2R5A7W78N9C4J7T,A3E7ZJB271LWC4,truck,14,hodgepodge,115
7947,Object held in hand,792.0,420.0,515.0,367.0,35U0MRQMVM6AHBG2ZE0QLX9QRFHVOD,3DHE4R9OC0AGFRZVDN8933ZZ64Q2GH,A1L3AMVT1UIZPD,truck,14,hodgepodge,121
7948,Object held in hand,733.0,399.0,438.0,337.0,3FO95NVK6FZXMWREXBCP45UO3Y6SRD,37Z929RLGD7DPV2ZR2MMT4RSUSNST9,A3E7ZJB271LWC4,truck,14,hodgepodge,127
7949,Object held in hand,629.0,276.0,635.0,491.0,3ZXNP4Z3AUK000C94OHIN2PTAS87LJ,3WSELTNVR719PZG5A20V84XM8MVATA,A1L3AMVT1UIZPD,truck,14,hodgepodge,133
7950,Object held in hand,471.0,274.0,1141.0,529.0,3NSM4HLQOUTLXFX1SSYK4F5IPOKQQM,3VE8AYVF8QWLN65PIKBSV9CQRPF8FO,A1L3AMVT1UIZPD,truck,15,hodgepodge,1
7951,Object held in hand,443.0,296.0,1095.0,494.0,3VP28W7DVQJXKI8J1863J9D8NPXFZC,3ZPPDN2SLZVTVXO3S1X0DNM1ZUL9EZ,A3E7ZJB271LWC4,truck,15,hodgepodge,7
7952,Object held in hand,339.0,163.0,1175.0,651.0,3XD2A6FGGQTRIWVS3UC3DKUUXCYS9O,3K772S5NPCAMA36MQDLSQ4KPI6GHEI,A3SSR32EZYJ8QD,truck,15,hodgepodge,13
7953,Object held in hand,612.0,135.0,954.0,584.0,3X878VYTJHHE082DIDEKSPK9DWJ7FB,3SBEHTYCWR2KC3YXWWF7XJDK0W4IYX,A3E7ZJB271LWC4,truck,15,hodgepodge,19
7954,Object held in hand,499.0,79.0,1094.0,587.0,3VCK0Q0PP8DC6PFAV2COLFJV79XN0W,3BF51CHDTZ9NJDRSI6MD5FILO56H0W,A3SSR32EZYJ8QD,truck,15,hodgepodge,25
7955,Object held in hand,0.0,0.0,1109.0,701.0,3YCT0L9ONP8C7YZM44V8VLPE21JSNR,38YMOXR4MYY0UE8WFUOUFJ2ZGXMW6V,A2Q3C8CCWOU009,truck,15,hodgepodge,31
7956,Object held in hand,119.0,6.0,1165.0,769.0,3Y7LTZE0ZWLM3059WX1259EBXCAUZO,3LEP4MGT3KZ7RKP0UQ0CYBZ6NIFDBC,AQ2GVEIU6R688,truck,15,hodgepodge,37
7957,Object held in hand,843.0,1.0,711.0,642.0,360ZO6N6K4IOK1INJXGH1BVO5NGM96,3K4J6M3CXIS5KUUZQ21O9LIXIRVAG7,A18R8GG33EVI6C,truck,15,hodgepodge,43
7958,Object held in hand,446.0,4.0,873.0,744.0,3QXFBUZ40NFMCJA465DDK2Y5MMFGUK,39OWYR0EPOQ02CW7VO9MUM0SK32YFA,A3SSR32EZYJ8QD,truck,15,hodgepodge,49
7959,Object held in hand,186.0,1.0,1212.0,695.0,31SIZS5W6CEL9GC157NK95FNLAKQRL,3V0Z7YWSI2ZZXOPQ2I7V3429TI2V2L,A18R8GG33EVI6C,truck,15,hodgepodge,55
7960,Object held in hand,232.0,2.0,1482.0,635.0,3ZG552ORBP3WA4RXCG2TEK6NQAK2VD,3WLEIWSYHSGUFNU6XTQRO3B0L3R2H2,A1L3AMVT1UIZPD,truck,15,hodgepodge,61
7961,Object held in hand,269.0,0.0,1348.0,694.0,3CMIQF80HQPSNXEHDJKMYAORPNB6Q8,3IJXV6UZ11IBF2MBI1NDPNKNX96RIL,A2FCGEU5RTEWG8,truck,15,hodgepodge,67
7962,Object held in hand,148.0,0.0,1291.0,690.0,3BFF0DJK90BA2B4610HK4KV6RJ1TSP,3M81GAB8A4I1GTT5ZC6WYA656WVBQ4,A177149MJHLHUO,truck,15,hodgepodge,73
7963,Object held in hand,195.0,0.0,1237.0,585.0,3XEDXEGFY6NBYJU7YPK8TN2RDEY0KA,33FOTY3KEQKW9U1USXCC8T4FG6TC19,A3E7ZJB271LWC4,truck,15,hodgepodge,79
7964,Object held in hand,397.0,2.0,1024.0,555.0,3XDJY5RK6VK603HKB4BCBD12WH64UL,3U5NZHP4LV1Q7UVCZR13KGJTWDCPH5,A3SSR32EZYJ8QD,truck,15,hodgepodge,85
7965,Object held in hand,575.0,0.0,800.0,767.0,38B7Q9C29J4MVYXVWH90CFY2FN369I,3I02618YA45VCG1WZQ823V8JQLLUPI,A18R8GG33EVI6C,truck,15,hodgepodge,91
7966,Object held in hand,670.0,0.0,623.0,738.0,3XDSWAMB35RH3ENINAXPKAG1L9IQCG,3OF2M9AATKNBNOYQSL22O61ZYUXKZ1,A3E7ZJB271LWC4,truck,15,hodgepodge,97
7967,Object held in hand,342.0,0.0,1230.0,619.0,32204AGABEBH7X4K666E1N9FSEFGHL,38F5OAUN5RB11ORC357MKUS8WKN7HZ,A1H5Q9HRH4RPZU,truck,15,hodgepodge,103
7968,Object held in hand,185.0,0.0,1393.0,603.0,3XUY87HIWSD3RL1H86KM6X185MRMM9,3IAS3U3I0JFKOARKX1GV2S82QRZ2B1,A3E7ZJB271LWC4,truck,15,hodgepodge,109
7969,Object held in hand,18.0,0.0,1579.0,635.0,3T6EIBTMAON1NJJ3E04COFB8HOCAAS,3JCG6DTRV7POKZVUIU3MTZ14SX7QQ8,A3E7ZJB271LWC4,truck,15,hodgepodge,115
7970,Object held in hand,0.0,0.0,1579.0,710.0,3J06WJ78IQJ57VPZ0QM4GP3YN8DVVE,3X3OR7WPZ3Z7NYFL4VEQQMHAOLW8LO,APV5E6BOHVUG6,truck,15,hodgepodge,121
7971,Object held in hand,111.0,4.0,1513.0,679.0,3X2LT8FDIZHKB8TRI7GQAD24JJI8W0,3UWN2HHPU24FUIXFU60AK5L05ALNSN,A2YLF04UAKYVF1,truck,15,hodgepodge,127
7972,Object held in hand,178.0,30.0,1519.0,665.0,3EGKVCRQGZR72BMY0KIOMCDL2X3YBO,39GXDJN2OXDAJ3RFIZGWDVFCFJI8VR,A3E7ZJB271LWC4,truck,15,hodgepodge,133
7973,Object held in hand,775.0,316.0,510.0,431.0,3SZYX62S6JZMYB9OC11B6DTWO2575S,3EICBYG648V34BHYIMIICT01ANAJC1,A3GJ43NLKYZ7O,truck,16,hodgepodge,1
7974,Object held in hand,744.0,304.0,511.0,457.0,3CMV9YRYQ60TKVDB5X6FQSU21N9LJ5,3OLF68YTND0Z6UY4FIV6R0ILHDUAF9,A2N887KY7OGA4C,truck,16,hodgepodge,7
7975,Object held in hand,631.0,316.0,580.0,487.0,3XUSYT70JW03KDOX68YLPA71T50D09,3FTYUGLFSYK5248RTG9ZVPZEDM9D5R,A1L3AMVT1UIZPD,truck,16,hodgepodge,13
7976,Object held in hand,586.0,378.0,514.0,398.0,3JU8CV4BSOBXCRJ6D2RRF5K85RDOPI,3DHE4R9OC0AGFRZVDN8933ZZ6352GU,A39J5RLVDTM6SM,truck,16,hodgepodge,19
7977,Object held in hand,609.0,245.0,576.0,534.0,37VUR2VJ7DOTMA312V7AJ98TDXTC1A,3C8HJ7UOPBT6DCYTDXFI3JT3NZ5MZL,A3PRFA3M7OSCT5,truck,16,hodgepodge,25
7978,Object held in hand,671.0,219.0,620.0,562.0,3NBFJK3IPKHRZEQ7AJ14LW6G40RGO7,3I2PTA7R3XT29WXZ5PJPXDPVTQ3KQW,A3PRFA3M7OSCT5,truck,16,hodgepodge,31
7979,Object held in hand,694.0,194.0,560.0,536.0,3AXFSPQOZTX7K33FJM3HVFPI4RLJFW,3CP1TO84PX0IZUABWRPIZ68AGVF252,AF2RVFRGP7GXX,truck,16,hodgepodge,37
7980,Object held in hand,611.0,230.0,602.0,506.0,3K3G488TS57W4TE380AH64ARTSXQ59,3018Q3ZVOMPW9K3D6DV08PW4K1QARP,A177149MJHLHUO,truck,16,hodgepodge,43
7981,Object held in hand,538.0,320.0,624.0,416.0,3HA5ODM5LDRPF38V6VHZ52JRO4NVSD,3BQU611VFTJC01XMKQHEL9LQ8XG990,A2C7EYRPWL8B3L,truck,16,hodgepodge,49
7982,Object held in hand,537.0,232.0,555.0,586.0,3O0M2G5VD918GBTHDTGLFHEOJWY941,3NGI5ARFTX4F3JAYX2YIST3MFPU1PY,AUIK13430ZBOH,truck,16,hodgepodge,55
7983,Object held in hand,650.0,265.0,598.0,598.0,3K8CQCU3LH05EFGVO959SASZ8EFWNA,37Q970SNZI7CGBQQPJ2CNY8X295S19,A3KQEFX15OV461,truck,16,hodgepodge,61
7984,Object held in hand,834.0,290.0,537.0,563.0,3MVY4USGC9MKTXOV7OIGQDTXG2NISZ,3J2UYBXQQPB7MO7BMNV98OTVFRR60L,A1CPNA5L0J834N,truck,16,hodgepodge,67
7985,Object held in hand,758.0,276.0,605.0,675.0,3E24UO25R2PP2L11Y6SI95TRAMU6O1,3TXMY6UCAINKQYLBDC2R9UCNOIOCQ7,A2WPHVMLLEV5ZB,truck,16,hodgepodge,73
7986,Object held in hand,609.0,188.0,675.0,686.0,3XEDXEGFY6NBYJU7YPK8TN2RDEV0K7,3MX2NQ3YCDTJ0AD8KGABPW26T4DX55,A1L3AMVT1UIZPD,truck,16,hodgepodge,79
7987,Object held in hand,617.0,271.0,670.0,548.0,3HJ1EVZS3RIT2F6Z7WBOWXMCBIC3R1,3U4J9857OIARABOQ3DXQYJPA17W7BX,A3E7ZJB271LWC4,truck,16,hodgepodge,85
7988,Object held in hand,571.0,265.0,614.0,560.0,3TZDZ3Y0KV5ROCWYQBXJHJ7L7CQ19I,3FE2ERCCZ170ZBHZ34WT4PGU80APOF,A2Q3C8CCWOU009,truck,16,hodgepodge,91
7989,Object held in hand,657.0,325.0,517.0,635.0,3JAOYN9IIO11JDLXW6ASEZJW54S33T,3ZWFC4W1UY6R5BKLHTHSMQ7VHHYRFE,A3GR8MTLTV0QW6,truck,16,hodgepodge,97
7990,Object held in hand,810.0,303.0,479.0,611.0,30ZKOOGW3Z55TV63IHBJDEI5DU61AV,3U84XHCDIGCQ9M9N7TFMHPC31894ZX,A177149MJHLHUO,truck,16,hodgepodge,103
7991,Object held in hand,783.0,321.0,595.0,564.0,3AFT28WXMI15V5W2071768JWJDOOIC,3GGAI1SQEZXT5JNJLJVASLSIEHMCMF,A1DRCYCS1YAPTR,truck,16,hodgepodge,109
7992,Object held in hand,651.0,365.0,653.0,562.0,3PN6H8C9S7PZLQMFYAVEEGJE2RBDAZ,3OF2M9AATKNBNOYQSL22O61ZYUAZKT,A2C7EYRPWL8B3L,truck,16,hodgepodge,115
7993,Object held in hand,661.0,397.0,592.0,568.0,30ZKOOGW3Z55TV63IHBJDEI5DU6A14,3EWIJTFFVS6BZ30QS5E7KCL8WQN0EA,A3GJ43NLKYZ7O,truck,16,hodgepodge,121
7994,Object held in hand,926.0,376.0,590.0,524.0,3ABAOCJ4SB3UC0Z90ZR3N6LDFNPQM1,35BLDD71IAWP3ZS2RPG9QFCGESHVZB,A3E7ZJB271LWC4,truck,16,hodgepodge,127
7995,Object held in hand,982.0,312.0,678.0,597.0,3NZ1E5QA72090NCEPIDRBFFS7SZB5L,3Y9N9SS8L2A2OPLNFXL6GS1UZQGD3Z,A2XBYBJ09S3QH6,truck,16,hodgepodge,133
7996,Object held in hand,1128.0,206.0,653.0,673.0,3TRB893CTM9KE8Y8TXK2AAKLEBKG7K,3NGI5ARFTX4F3JAYX2YIST3MFPZP1R,A3E7ZJB271LWC4,truck,16,hodgepodge,139
7997,Object held in hand,692.0,342.0,266.0,257.0,3H4IKZHAMEHFRL7HW8EMWRF8F29NN8,3Z9WI9EOZ3NPW3YWMZWVOZXU23BHK1,A3E7ZJB271LWC4,truck,17,hodgepodge,1
7998,Object held in hand,691.0,329.0,274.0,255.0,3MYASTQBHAAR86TWN6S04GYJ69WQDI,3YGXWBAF74GD1TYDFFVE6RBISQY4C9,A3GJ43NLKYZ7O,truck,17,hodgepodge,7
7999,Object held in hand,730.0,349.0,357.0,266.0,3IZPORCT2I88WNDYMH0Q0RNMUNPRHR,3I0BTBYZA1K958HHS6Q1RFDOE2L0YI,A177149MJHLHUO,truck,17,hodgepodge,13
8000,Object held in hand,722.0,354.0,262.0,288.0,3S4TINXCD3MV8XIWUX9QKLFJON1BON,33PPO7FECZEHES3600STKY3JI80IDR,A18R8GG33EVI6C,truck,17,hodgepodge,19
8001,Object held in hand,722.0,326.0,301.0,281.0,33CLA8O0NLAOIRMSRRCQX6B9E8ERFV,3CFJTT4SXXP1XJ2W9NP7K6TNWX37IT,A3E7ZJB271LWC4,truck,17,hodgepodge,25
8002,Object held in hand,708.0,319.0,250.0,271.0,3OEWW2KGRMAONUGG8T0WFB3JR8HDO0,3PH3VY7DJPW2IOS7HZL5CHVUL1PZWV,A3E7ZJB271LWC4,truck,17,hodgepodge,31
8003,Object held in hand,687.0,289.0,293.0,270.0,3FDWKV9VDQ1M4T6QH8B8X7I2I8VMU2,3QIYRE09Y7GF0YYLHNLQO4YRFA21NB,AF2RVFRGP7GXX,truck,17,hodgepodge,37
8004,Object held in hand,677.0,369.0,303.0,304.0,3OEWW2KGRMAONUGG8T0WFB3JR8FOD9,3L4D84MIL3RULJSE4EWJNKXHNFRHJK,A3E7ZJB271LWC4,truck,17,hodgepodge,43
